code,money,create_time
886950580,22.43,2022-10-27 22:49:14
888018346,571.38,2022-07-23 18:07:42
888014631,366.31,2022-12-08 09:00:15
887367368,749.89,2021-08-13 18:08:09
888969444,869.94,2022-04-27 20:46:56
882673214,341.33,2020-04-10 13:55:07
882347479,51.47,2021-02-23 22:27:22
881988551,524.56,2022-12-19 19:18:30
886344467,347.88,2020-09-20 16:07:58
882472681,375.71,2023-02-26 07:04:54
887490908,78.18,2023-04-06 14:10:41
887551466,154.92,2022-12-20 16:08:57
887022986,237.99,2023-04-04 22:01:08
889250452,872.5,2020-02-14 17:51:16
889143380,486.12,2023-11-04 08:08:29
883817904,52,2020-01-01 17:42:18
884751674,491.35,2021-02-24 09:11:07
886016030,421.5,2020-01-18 14:15:25
884409673,827.81,2022-07-20 06:15:47
887101142,806.43,2023-08-18 11:59:15
884427736,509.51,2022-04-25 17:46:47
888162171,66.88,2020-08-11 12:08:21
881102241,91.15,2022-07-09 19:26:26
885288854,59.93,2022-01-07 11:55:53
887313237,824.54,2021-06-01 20:59:02
886870521,841.61,2023-02-02 19:42:48
883691173,658.53,2022-11-14 07:35:19
885946838,96.45,2022-07-08 08:43:10
883746629,964.95,2020-10-21 19:59:39
888865618,122.81,2023-03-09 14:10:24
884138942,615.33,2024-01-01 16:15:48
884121607,374.22,2021-10-15 13:37:44
881049024,510.58,2023-10-25 10:53:22
883752523,714.02,2023-12-26 21:06:20
882566335,474.03,2023-11-27 10:52:57
881970956,960.59,2023-10-20 12:32:10
886059479,848.99,2023-07-17 22:29:16
885990648,738.33,2023-11-08 22:00:12
889237481,857.71,2020-11-04 16:53:46
884123977,867.49,2020-03-14 10:57:58
881446568,29.94,2020-12-02 17:32:49
889308539,31.8,2021-11-28 22:42:14
889834147,36.58,2023-04-12 18:58:35
884440605,173.23,2020-02-26 06:47:10
889442330,926.19,2021-02-09 07:24:38
886312669,926.18,2020-12-28 09:37:28
887010917,736.56,2021-11-27 20:48:59
887539325,173.28,2020-01-04 20:46:51
889025603,157.62,2023-02-25 15:09:10
884008851,924.03,2024-02-10 07:22:31
888912500,914.9,2023-08-17 09:04:23
881700962,374.61,2021-03-22 21:16:57
885674443,587.91,2024-02-10 06:30:54
883489930,372.27,2021-03-22 14:53:27
888938053,888.59,2021-06-19 23:50:29
889785807,414.38,2022-05-19 23:49:51
882026214,541.13,2021-02-16 21:01:18
881363124,396.82,2021-07-13 21:03:18
889608934,442.7,2021-01-12 15:55:26
882460692,346.75,2023-12-13 21:04:19
886491371,421.05,2024-01-25 19:38:35
884472893,984.34,2023-03-08 15:02:39
881260197,697.79,2022-06-10 08:54:33
885540187,865.73,2023-05-22 14:06:09
883020826,175.53,2021-11-24 12:10:32
888150938,20.93,2021-02-26 20:57:27
885267491,462.35,2021-09-13 21:45:19
885046675,343.34,2021-09-02 21:39:58
886943225,155.43,2020-08-02 16:19:50
884873019,884.11,2021-07-11 11:53:33
885479763,190.73,2020-06-03 22:39:01
888338886,972.19,2023-12-16 07:09:33
889553249,528.98,2021-01-16 21:32:37
884590123,658.48,2020-11-02 10:38:47
884562825,316.97,2023-06-19 20:02:47
889833401,571.05,2022-08-24 20:00:26
881866386,257.12,2020-09-26 20:56:55
885760669,263.36,2023-03-07 06:08:01
883706768,518.62,2021-01-28 06:45:31
881384574,295.81,2022-08-02 20:23:50
888324965,261.22,2023-09-17 09:54:01
884827753,280.73,2022-09-12 07:26:24
883022051,861.31,2023-07-24 21:04:38
883573119,347.65,2023-01-14 15:06:49
889326968,960.44,2022-12-17 15:41:38
887870781,251.23,2024-01-16 17:54:29
888475346,741.61,2023-03-31 15:48:06
885227928,979.71,2023-10-09 22:59:39
887191990,385.64,2022-10-23 10:47:04
885559199,556.88,2021-11-26 11:18:37
889658280,974.52,2021-05-14 19:25:54
887644592,886.77,2021-03-23 18:10:39
883509759,367.9,2023-05-01 21:11:32
885153435,245,2022-10-30 09:00:14
883398526,271.81,2024-02-23 14:31:02
885663568,307.02,2021-09-26 13:34:06
886735988,848.49,2022-07-07 11:21:34
885887680,204.9,2022-07-16 21:44:33
885962905,251.79,2023-01-01 09:04:42
886844014,73.35,2020-04-03 19:39:26
889852783,521.02,2024-02-01 19:32:11
888503336,335.88,2021-11-26 21:10:17
884701794,169.93,2020-09-17 21:56:45
885677069,476.57,2022-07-31 08:40:22
885837119,142.81,2022-05-18 11:13:45
884090020,451.99,2023-12-17 19:40:29
883645059,493.15,2020-01-21 20:46:20
888478954,326.9,2023-07-27 06:28:59
881519541,30.18,2023-04-21 19:47:49
886568097,295.3,2022-11-17 10:06:12
884644169,64.37,2020-11-28 13:44:03
884756538,725.89,2021-10-07 10:51:11
888670137,814.84,2021-05-08 14:57:55
888364905,510.55,2023-10-14 08:30:21
882442465,445.49,2023-09-20 16:43:56
886695818,122.96,2020-09-27 22:10:41
883008913,579.5,2023-03-02 10:06:39
881838842,167.4,2023-09-23 21:03:00
885963456,82.02,2023-07-14 17:28:33
885724282,218.48,2021-04-29 22:49:14
887387281,556.02,2022-04-09 19:01:58
886112891,388.5,2023-12-26 17:03:21
884256145,245.75,2023-01-21 16:47:03
881013541,949.78,2020-02-20 10:31:53
883653473,839.52,2020-11-05 16:09:39
887890067,358.11,2020-04-12 09:21:49
881411588,710.72,2021-01-03 13:06:42
882143958,823.95,2022-10-27 10:21:18
887773536,14.78,2024-01-25 18:37:35
886866532,845.44,2024-02-05 16:48:46
881079961,885.34,2021-09-24 12:56:25
882965570,462.65,2020-09-28 20:45:56
883802767,889.58,2021-04-05 22:48:41
881842507,150.03,2022-10-29 07:09:13
881958994,438.41,2023-04-10 20:00:37
883190118,87.28,2023-07-05 12:48:33
887807052,599.79,2020-04-08 11:45:17
883253457,53.17,2020-08-12 12:21:46
882176697,458.07,2021-07-07 09:42:51
884258508,402.37,2021-11-19 11:30:03
884816874,288.9,2023-12-20 13:47:13
885552357,403.17,2021-09-08 06:40:41
885552070,373.24,2020-06-16 09:42:42
889267448,612.1,2022-07-27 07:34:17
886250299,360.33,2022-02-19 07:03:11
889593718,400.94,2021-12-07 19:40:45
881885514,91.71,2022-04-23 13:07:25
889603045,848.88,2020-05-25 12:42:14
881294904,867.97,2023-12-18 11:01:51
888220095,358.02,2022-08-14 18:02:29
884678997,406.66,2022-08-31 23:39:06
881269627,306.92,2022-03-04 19:47:53
886228280,650.8,2022-02-20 14:04:44
884508041,549.04,2023-05-11 07:18:15
882701257,481.44,2021-04-03 23:04:56
883535171,848.89,2023-07-10 11:29:37
888042841,289.75,2020-07-24 19:19:36
889921997,651.65,2020-03-27 22:46:31
884857801,996.35,2023-12-31 16:31:01
886078219,893.57,2021-09-25 15:53:47
884310361,213.24,2022-06-03 19:40:42
888963837,859.1,2023-07-19 06:26:41
882531033,201.26,2020-03-24 08:21:22
882992583,64.68,2021-02-22 15:56:53
886169309,995.18,2020-02-14 06:23:21
886300961,633.2,2021-06-06 16:25:15
888466694,448.47,2021-12-18 09:01:39
889547154,549.34,2020-11-22 16:49:44
887601210,549.64,2022-06-28 19:46:52
882734530,527.22,2022-07-13 21:03:03
884885359,972.73,2020-09-25 17:13:00
883091523,293.08,2023-08-31 18:36:37
886965484,687.13,2023-09-27 20:25:43
883692022,548.14,2022-09-03 22:53:24
887650869,309.53,2020-06-30 10:01:08
881495398,900.87,2023-02-05 06:19:12
889628096,759.4,2022-01-27 20:55:45
885879420,970.28,2023-07-30 19:57:22
885708252,179.34,2022-10-27 18:39:08
888841923,882.95,2023-08-24 14:05:16
888209838,508.22,2020-02-16 18:27:04
884304393,473.97,2023-12-11 14:36:43
881656152,539.48,2023-09-30 19:11:42
889913149,972.47,2021-04-23 15:04:05
882421522,626.06,2023-12-18 10:15:40
886260104,900.13,2022-05-09 12:01:49
882541926,845.31,2022-02-27 10:11:32
883514435,229.81,2020-08-25 06:08:01
887208658,563.51,2021-07-08 22:08:10
885388419,289.43,2020-06-20 21:11:29
888247760,684.85,2023-05-27 09:12:36
884725119,135.39,2023-06-19 09:00:14
882340772,259.02,2020-09-24 17:48:39
886084875,977.62,2022-11-25 15:37:02
881166756,698.41,2023-04-17 18:40:37
881828522,786.33,2024-02-29 18:17:10
884633539,196.24,2020-10-12 22:47:38
884537684,181.41,2023-01-14 15:18:51
884881973,236.44,2021-06-10 13:55:42
889414786,617.27,2020-12-04 22:19:46
883331515,537.13,2023-10-30 18:27:13
884468500,953.14,2021-12-16 13:26:19
882277872,947.58,2020-05-16 20:26:18
885445217,339.18,2020-05-21 21:16:45
883388581,775.99,2021-11-05 22:30:17
889915787,397.76,2023-07-17 14:39:11
885104199,396.49,2021-03-20 16:38:16
882750391,525.12,2022-04-28 07:32:11
884518377,182.78,2020-01-30 23:08:11
882722181,538.36,2023-01-17 12:59:09
884838419,360.77,2021-03-13 16:25:35
884756267,226.75,2023-11-23 06:03:03
886862922,491.62,2022-07-04 20:44:42
882167859,497.99,2020-10-09 17:28:03
881603925,20.54,2020-02-11 16:44:00
885635756,729.15,2022-08-14 09:46:18
887232280,377.75,2020-03-29 22:24:47
884609254,669.18,2022-10-06 22:49:39
886729385,526.65,2022-06-05 14:56:31
886045080,54.23,2020-07-22 14:02:59
888892098,217.83,2022-05-15 08:59:53
881608885,80.27,2021-01-08 10:44:08
886388477,677.17,2022-03-09 23:10:21
887876435,93.17,2023-09-29 08:53:06
885030815,320.4,2022-07-06 19:13:01
887716337,29.63,2020-06-17 22:24:09
882859079,841.64,2022-12-02 15:59:12
887115366,39.43,2022-04-15 07:55:18
889891800,654.71,2020-05-07 11:06:19
884711578,793.84,2022-08-22 07:34:39
884612024,109.12,2023-11-29 18:06:56
883561566,194.69,2022-12-25 17:32:30
887302048,625.63,2024-01-16 13:27:53
884307285,992.01,2024-03-17 17:00:58
887049046,873.38,2022-05-30 09:43:23
887253789,734.33,2023-02-20 18:47:23
883403310,41.26,2022-08-11 19:15:24
884590710,958.2,2020-02-10 10:08:04
888106001,873.75,2022-02-19 11:49:41
888703071,955.14,2020-04-09 22:48:17
883098100,203.62,2024-03-02 08:44:12
887881432,851.32,2020-11-24 20:39:14
881093222,840.87,2021-10-24 20:12:42
889248940,169.39,2020-12-17 12:52:32
883131461,922.35,2020-07-18 06:24:25
883674751,293.36,2023-03-16 08:28:29
883808793,119.65,2020-07-08 22:16:03
883351260,631.07,2021-04-12 23:29:17
884931259,398.76,2021-10-17 15:26:42
887556869,849.98,2023-02-28 13:37:29
885570320,215.53,2021-06-16 09:46:38
889188678,498.93,2023-05-20 17:21:36
884322414,340.4,2022-05-14 06:38:41
882400658,246.14,2022-10-14 15:17:58
884106395,763.86,2021-03-07 09:38:15
889745632,571.23,2024-01-20 13:05:02
882640942,195.59,2021-10-03 21:35:26
885591187,298.02,2023-02-13 08:13:18
889741466,634.85,2021-06-21 15:20:18
883601002,287.54,2020-06-13 15:27:57
882165890,215.11,2024-03-08 21:44:28
884404640,294.59,2022-10-13 19:14:36
886406010,793.3,2023-05-15 18:21:30
887079967,982.98,2023-01-16 20:05:07
886265915,559.05,2024-02-29 10:30:30
885722391,868.81,2022-01-05 09:29:54
882525607,953.73,2020-07-18 23:35:52
882656683,696.77,2022-04-16 16:51:42
882897293,656.69,2023-07-10 13:39:50
884006410,895.99,2022-05-20 15:13:11
885330630,667.38,2023-12-10 19:55:47
882221142,853.65,2024-01-11 06:58:24
887122757,183.1,2023-02-04 10:47:13
889980075,399.03,2021-06-04 06:10:14
884553574,919.67,2022-07-13 18:56:53
881028978,947.69,2020-12-14 09:53:00
885050866,917.46,2021-04-06 20:22:08
882705038,111.24,2021-03-21 13:27:23
888716992,636.98,2022-12-08 15:36:54
883977670,319.33,2021-05-01 09:24:36
887644920,705,2021-02-19 13:53:19
888331724,804.21,2021-02-03 17:15:28
886740001,367.69,2020-07-08 23:03:06
887763944,735.4,2022-06-01 15:02:40
881169395,195.65,2020-01-03 06:02:25
882776239,208.65,2023-07-28 23:31:45
885606404,736.58,2020-01-08 16:28:58
887359158,356.74,2021-04-16 07:14:40
885253617,818.28,2024-03-04 23:04:50
884879549,372.78,2022-09-17 16:55:27
887931025,302.11,2023-04-30 20:43:24
884459482,263.49,2021-08-16 13:24:59
884130218,357.1,2022-11-07 20:23:15
886399138,223.87,2022-08-29 23:14:26
888772424,345.76,2023-09-30 07:10:24
884419338,156.25,2022-12-13 10:47:45
885922105,692.37,2022-06-19 20:36:31
883662471,402.65,2020-10-12 21:28:59
884976488,995.69,2021-01-10 09:29:54
886857267,912.57,2022-03-19 19:20:31
885610280,248.09,2023-01-02 20:12:20
889369830,734.9,2022-12-31 18:28:15
887060165,101.28,2023-04-05 19:51:58
882052744,124.61,2023-04-03 11:58:27
888567138,633.67,2021-10-16 09:47:58
883598528,609.86,2022-12-07 19:40:08
889613853,799.62,2020-08-05 22:09:27
886616014,751.13,2022-07-11 17:20:31
885794080,748.86,2021-09-08 16:38:35
882245925,691.56,2020-09-28 16:33:10
884706654,207.42,2021-06-19 15:38:40
887446857,398.4,2020-12-16 14:16:24
881141882,678.63,2022-07-16 13:52:08
889719639,173.76,2021-11-26 17:10:26
882714738,360.37,2021-12-29 18:02:23
881663087,861.59,2020-11-17 08:57:28
886926748,89.12,2023-07-15 10:41:21
883332144,20.87,2021-03-04 15:58:48
887325527,208.77,2023-02-12 23:09:53
887878140,421.86,2023-10-25 20:45:25
884341002,836.19,2021-02-02 22:32:08
884615145,796.33,2021-05-23 15:05:12
881754492,461.39,2021-11-24 10:52:54
881321727,593.59,2023-06-04 09:57:38
889073473,886.84,2024-01-12 21:06:13
886258919,741.41,2020-12-29 22:41:41
885149149,981.49,2021-03-30 22:01:27
885956214,273.38,2020-11-14 11:45:27
884948580,31.13,2023-03-23 10:33:59
882584942,263.12,2020-02-22 07:48:02
887160063,463,2020-05-17 16:23:44
883212961,719.4,2020-02-22 21:11:42
883381549,627.9,2022-03-25 13:48:01
884104147,888.44,2022-03-10 16:35:56
888729776,660.69,2023-07-24 09:09:54
887782164,543.7,2021-04-07 07:34:45
882286310,487.63,2021-04-10 14:17:56
882849823,888.68,2022-12-23 10:41:29
889921672,447.08,2020-06-07 06:53:36
884333738,252.21,2020-12-09 12:14:21
882944226,257.39,2023-05-12 18:40:13
883329540,119.6,2022-09-06 21:05:25
884129122,735.44,2022-12-26 21:09:53
886039497,625.06,2020-11-06 14:03:29
882185104,336.33,2023-06-14 21:12:33
886945078,525.44,2022-04-05 07:05:00
886849190,998.94,2021-01-09 18:32:28
881467825,475.49,2023-10-25 06:22:07
886453713,895.67,2021-02-06 15:23:22
886032542,873.91,2021-02-27 08:14:42
888905854,304.98,2023-03-04 06:54:05
883950512,652.17,2023-02-17 10:24:04
886362837,410.8,2022-10-06 16:01:31
884930224,100.22,2023-05-27 19:18:13
888457950,671.34,2022-04-24 14:37:43
888249472,754.2,2020-06-29 08:22:32
888972180,759.71,2023-04-05 20:28:11
883798331,309.61,2024-01-11 11:01:41
887652920,327.58,2021-11-29 19:27:54
888806210,315.91,2023-11-12 13:59:09
886217067,166.74,2022-10-14 12:15:39
886791996,132.37,2023-01-24 17:31:13
881052562,308.86,2023-03-09 11:01:40
881001318,550.55,2024-02-23 23:21:49
888903045,387.99,2024-02-08 20:39:51
881987205,485.45,2022-03-03 11:51:04
889714531,628.12,2024-03-12 07:42:24
884465471,966.08,2020-05-29 19:41:45
889137404,609.22,2020-09-25 10:01:18
883208452,401.45,2021-08-21 14:46:47
884678588,499.16,2022-05-02 14:03:37
882735979,558,2023-09-27 22:56:52
884528320,671.17,2023-01-21 20:59:11
889381954,712.41,2022-12-31 13:17:48
886530584,237.02,2023-06-17 21:35:01
882300092,156.95,2020-11-17 06:47:20
883652057,701.54,2020-10-21 13:53:39
887755425,80.9,2022-06-06 20:31:57
886962555,479.87,2020-12-18 08:41:06
884153062,822.19,2021-10-03 08:02:56
886421778,991.57,2022-01-06 14:44:07
883937178,933.01,2022-03-21 15:21:58
883597548,606.17,2020-04-09 09:07:16
882213332,834.28,2023-01-23 18:04:09
887882958,594.5,2020-10-21 08:25:42
889212611,835.46,2022-10-16 14:18:12
881771490,47.69,2020-12-26 19:09:16
884567292,753.59,2021-01-21 11:10:06
882132097,832.16,2022-03-03 06:44:49
884581462,364.12,2023-03-18 16:57:11
887407555,53.97,2021-12-29 20:25:13
881984060,896.29,2022-03-12 23:19:41
883835342,867.82,2022-07-27 06:12:27
883656475,495.03,2021-09-20 08:18:45
885655609,268.67,2020-09-20 10:12:03
889268783,273.79,2020-11-25 15:45:35
887541140,431.14,2021-04-17 22:27:27
889520451,845.58,2021-06-12 10:45:18
884179106,732.73,2022-12-26 14:34:01
882819250,348.29,2023-06-15 08:33:35
882730217,721.24,2023-08-06 23:56:23
886680886,191.09,2020-10-11 06:33:32
886262222,906.74,2021-07-26 17:45:47
886230773,116.83,2020-08-12 18:37:08
883645364,79.82,2022-02-12 16:15:43
884579091,634.2,2021-11-06 14:17:22
885063073,793.18,2021-08-23 22:26:26
884828930,302.65,2023-11-12 23:15:47
887231324,368.26,2020-03-08 09:06:26
885090238,457.44,2022-07-12 06:52:24
889468276,893.48,2020-11-17 06:49:15
881131950,867.71,2021-11-15 23:06:51
884851448,665.65,2020-06-04 21:53:13
883424364,55.77,2023-01-03 17:11:42
888349756,280.9,2022-03-17 14:14:55
885939501,724.48,2020-05-01 08:51:11
884835220,134.38,2023-05-20 07:53:08
884641100,113.39,2022-08-25 22:20:01
888764138,101.05,2020-06-28 21:18:09
881759670,344.44,2021-09-29 21:54:22
889269379,733.85,2023-07-16 16:43:06
882294187,279.4,2021-03-16 12:13:03
883382103,636.03,2021-09-09 10:54:56
882952222,275.99,2023-01-05 13:34:47
887018005,193.66,2020-06-12 06:28:32
889788430,414.69,2024-03-12 11:34:53
887977411,270.86,2023-12-03 22:00:41
884331449,77.08,2021-10-17 23:10:38
885615659,322.5,2022-06-30 23:48:10
886454441,51.78,2023-09-25 11:12:12
888246593,566.1,2021-05-27 19:04:28
881817150,711.99,2023-05-04 08:09:31
887704601,368.2,2021-01-25 07:11:03
883219228,324.39,2020-12-18 23:32:41
886943263,469.7,2020-11-19 12:36:22
884320715,317.28,2020-02-04 08:37:59
889723159,798.65,2020-09-19 21:44:06
888490430,266.72,2021-07-16 20:49:53
888006195,348.01,2022-08-18 20:10:49
881464289,277.29,2024-01-16 07:54:39
888093320,993.57,2020-06-30 16:48:06
885780783,146.49,2020-01-09 19:47:33
887687656,888.53,2020-06-06 18:52:42
885006236,969.98,2023-07-30 08:47:33
887939727,940.21,2023-04-13 07:20:03
888287920,195.73,2021-10-25 18:52:31
886489188,95.34,2020-05-05 19:21:43
881295663,790.78,2023-10-26 10:04:04
889888714,457.22,2022-06-30 12:40:27
886865891,377.02,2020-01-20 08:49:01
884743171,257.08,2021-12-14 10:01:06
882555985,365.91,2022-05-01 11:54:25
882128535,131.87,2020-06-21 19:03:56
882450859,522,2023-10-06 13:03:46
881171063,255.35,2020-05-28 16:44:54
886633739,45.39,2023-04-06 08:47:36
881130366,30.01,2020-07-06 11:51:14
885173478,508.59,2021-04-12 22:17:43
883528833,532.92,2023-11-09 20:38:32
887205880,375.04,2021-09-04 10:58:12
882465031,94.45,2022-08-19 20:08:13
887873696,891.88,2022-01-11 22:48:29
881632372,457.25,2021-03-18 07:15:32
881558075,280.97,2021-08-01 14:24:39
884829175,513.79,2021-12-26 19:57:45
884126013,392.67,2022-08-04 19:25:56
883582209,511.19,2022-06-01 06:22:33
889867248,736.84,2024-02-05 17:37:51
889000329,38.48,2023-05-24 13:14:15
883345595,46.33,2022-12-14 21:59:01
883173119,183.92,2022-11-21 20:16:31
885149509,905.43,2021-05-01 21:10:54
887185939,128.11,2024-03-25 19:02:34
881646438,148.3,2023-12-06 11:07:48
887351479,28.9,2023-08-13 08:32:41
889346008,370.49,2022-05-23 10:08:27
884287024,749.99,2023-06-24 22:55:18
887193425,295.16,2021-08-23 20:13:45
888866255,142.82,2024-01-16 21:33:32
887298488,843.45,2022-12-23 22:23:17
884202185,579.23,2021-06-02 21:24:38
888692764,564.61,2020-04-08 16:56:32
884709920,998.83,2023-04-02 18:45:46
889885736,624.58,2021-08-13 14:33:28
888832860,35.16,2023-10-16 12:20:41
885856787,910.39,2020-09-07 18:01:46
885526105,344.3,2023-12-19 15:46:12
888298983,192.32,2023-04-19 09:18:11
888126952,606.6,2021-10-14 22:26:21
882751305,437.84,2023-02-15 23:35:56
882318475,165.26,2022-08-17 06:56:52
886625420,581.25,2020-03-09 08:46:20
887955288,983.38,2021-07-26 12:08:36
882852524,684.23,2023-12-12 17:15:47
888629711,352.28,2022-11-02 19:16:36
889010476,86.22,2021-04-25 23:43:33
883996213,417.32,2020-03-26 09:37:23
888726433,300.39,2022-12-23 07:56:11
883484714,877.45,2023-01-27 17:12:49
887781881,646.14,2022-05-05 07:04:27
886149579,745.43,2022-02-04 20:59:44
888785970,766.19,2020-03-21 23:10:08
887523811,406.79,2022-01-09 17:22:44
884590491,797.88,2023-10-08 19:10:41
887379417,940.97,2021-09-30 10:02:39
881571209,383.92,2023-12-07 08:40:13
883174507,429.32,2022-05-31 18:24:55
886770246,303.95,2022-09-09 17:09:58
883690401,827.81,2023-09-14 21:58:43
889745017,824.22,2022-01-31 23:19:29
889766096,870.52,2021-02-06 19:13:05
887570194,952.66,2020-07-21 17:08:18
883760141,650.97,2021-03-08 11:29:07
886059231,784.59,2020-05-22 08:54:19
889572835,477.71,2024-02-19 11:40:01
888281586,975.97,2021-12-28 12:47:05
881678955,856.66,2023-05-13 17:34:40
885324428,41.02,2020-11-18 13:12:50
883613016,793.51,2020-06-06 19:15:52
886020302,619.14,2021-08-31 06:36:14
887805668,885.53,2023-03-19 09:28:38
881293856,590.9,2020-11-18 19:50:35
887553756,199.41,2023-09-08 15:50:37
888369506,907.35,2023-09-05 12:33:41
882233946,576.49,2022-06-12 14:52:42
888265203,679.27,2021-11-14 16:10:20
886525663,804.97,2022-04-03 18:10:04
884197262,218.2,2020-12-18 18:14:31
889002267,822.44,2023-10-10 10:01:12
887741052,488.45,2020-08-11 17:48:38
889205180,117.75,2020-03-31 07:48:47
888229387,946.68,2023-10-30 21:15:12
883899476,976.01,2021-06-27 06:45:10
882214471,630.09,2023-08-05 11:06:35
883774421,821.94,2020-09-03 15:33:40
887247280,135.2,2020-01-12 20:39:08
889248180,173.4,2020-05-29 20:25:52
884153565,692.9,2023-08-27 10:15:32
881380004,537.68,2021-10-24 19:53:19
889076320,137.63,2023-07-29 21:55:29
885876883,779.1,2022-11-20 21:54:47
885683694,899.27,2020-09-03 22:58:48
887647131,480.7,2022-08-16 22:27:01
882976677,567.07,2021-11-05 21:10:03
883709690,909.53,2022-12-15 19:32:12
881978375,216.84,2023-10-24 13:15:31
885037552,128.46,2021-10-24 09:46:49
887472033,409.54,2023-10-20 20:29:08
888399329,237.93,2023-07-23 20:22:58
886875587,500.52,2021-07-27 21:33:33
887264090,612.63,2023-08-25 12:33:38
886289719,694.31,2023-03-14 12:57:25
882178319,318.11,2021-09-11 16:58:54
884123323,732.85,2023-05-26 18:04:40
886616081,353.63,2021-04-08 08:46:04
888619938,596.48,2023-11-10 10:44:35
